P1106,Fiera Fixed Income & Currency Arbitrage,0,100,100
P1110,Portfolio,100,100,100
P1110,Traditional Income,0,0,50
P1110,Money Market and Short Term,0,0,50
P1110,Canadian Bonds,0,0,50
P1110,Non-Traditional Income,0,75,100
P1110,Fiera Diversified Lending,0,30,50
P1110,Fiera Real Estate,0,7.5,15
P1110,Fiera Multi-Strategy Income,0,30,50
P1110,Fiera Infrastructure,0,7.5,15
P1110,Traditional Capital Appreciation,0,12.5,25
P1110,Canadian Equities,0,12.5,25
P1110,Non-Traditional Capital Appreciation,0,12.5,25
P1110,Fiera Multi-Strategy,0,12.5,25
P1111,Portfolio,100,100,100
P1111,Traditional Income,0,0,100
P1111,Money Market and Short Term,0,0,100
P1111,Others,0,100,100
P1111,Fiera Diversified Balanced,0,100,100
P1121-ENREG,Portfolio,100,100,100
P1121-ENREG,Traditional Income,0,0,100
P1121-ENREG,Money Market and Short Term,0,0,100
P1121-ENREG,Others,0,100,100
P1121-ENREG,Fiera Diversified Balanced,0,100,100
P1121REGR,Portfolio,100,100,100
P1121REGR,Traditional Income,0,0,100
P1121REGR,Money Market and Short Term,0,0,100
P1121REGR,Others,0,100,100
P1121REGR,Fiera Diversified Balanced,0,100,100
P1131,Portfolio,100,100,100
P1131,Traditional Income,10,25,40
P1131,Money Market and Short Term,0,0,30
P1131,Canadian Bonds,10,25,40
P1131,Traditional Capital Appreciation,60,75,90
P1131,Canadian Equities,0,15,40
P1131,US Equities,0,40,65
P1131,International Equities ,0,0,30
P1131,Global Equities,0,20,45
P1135REGR,Portfolio,100,100,100
P1135REGR,Traditional Income,20,30,50
P1135REGR,Money Market and Short Term,0,0,50
P1135REGR,Canadian Bonds,0,30,50
P1135REGR,Traditional Capital Appreciation,50,70,80
P1135REGR,Canadian Equities,20,45,70
P1135REGR,International Equities ,0,25,50
P1135REGR,Fiera Capital Global Equity,0,25,50
P1136REGR,Portfolio,100,100,100
P1136REGR,Traditional Income,30,40,60
P1136REGR,Money Market and Short Term,0,0,60
P1136REGR,Canadian Bonds,0,40,60
P1136REGR,Traditional Capital Appreciation,40,60,70
P1136REGR,Canadian Equities,20,40,70
P1136REGR,International Equities ,0,20,50
P1136REGR,Fiera Capital Global Equity,0,20,50
P1137,Portfolio,100,100,100
P1137,Traditional Income,20,30,50
P1137,Money Market and Short Term,0,0,50
P1137,Canadian Bonds,0,30,50
P1137,Traditional Capital Appreciation,50,70,80
P1137,Canadian Equities,20,45,70
P1137,International Equities ,0,25,50
P1137,Fiera Capital Global Equity,0,25,50
P1138,Portfolio,100,100,100
P1138,Traditional Income,0,0,30
P1138,Money Market and Short Term,0,0,30
P1138,Non-Traditional Income,20,45,65
P1138,Fiera Diversified Lending,0,20,25
P1138,Fiera Multi-Strategy Income,0,15,35
P1138,Fiera Infrastructure,0,10,15
P1138,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1138,US Equities,0,0,40
P1138,Fiera Long Short Equity,0,2,10
P1138,Fiera Absolute Bond Yield,0,0,10
P1138,Traditional Capital Appreciation,25,45,80
P1138,Canadian Equities,10,22.5,40
P1138,Global Equities,10,22.5,40
P1138,Non-Traditional Capital Appreciation,0,10,15
P1138,Fiera North American Market Neutral,0,3,10
P1138,Canadian Bonds,0,0,30
P1139,Portfolio,100,100,100
P1139,Traditional Income,20,30,50
P1139,Money Market and Short Term,0,0,50
P1139,Canadian Bonds,0,30,50
P1139,Traditional Capital Appreciation,50,70,80
P1139,Canadian Equities,20,45,70
P1139,International Equities ,0,25,50
P1139,Fiera Capital Global Equity,0,25,50
P1140,Portfolio,100,100,100
P1140,Traditional Income,20,30,50
P1140,Money Market and Short Term,0,0,50
P1140,Canadian Bonds,0,30,50
P1140,Traditional Capital Appreciation,50,70,80
P1140,Canadian Equities,20,45,70
P1140,International Equities ,0,25,50
P1140,Fiera Capital Global Equity,0,25,50
P1150,Portfolio,100,100,100
P1150,Traditional Income,0,0,100
P1150,Money Market and Short Term,0,0,100
P1150,Non-Traditional Capital Appreciation,0,20,100
P1150,Non-Traditional Income,0,60,100
P1150,Fiera Infrastructure,0,60,100
P1150,Traditional Capital Appreciation,0,20,100
P1150,Global Equities,0,20,100
P1150,Fiera Absolute Bond Yield,0,20,100
P1155,Traditional Income,0,0,100
P1155,Money Market and Short Term,0,0,100
P1155,Traditional Capital Appreciation,0,100,100
P1155,International Equities ,0,100,100
P1155,Portfolio,100,100,100
P1156,Portfolio,100,100,100
P1156,Traditional Income,0,0,100
P1156,Money Market and Short Term,0,0,100
P1156,Traditional Capital Appreciation,0,100,100
P1156,Global Equities,0,100,100
P1157,Portfolio,100,100,100
P1157,Traditional Income,0,0,100
P1157,Money Market and Short Term,0,0,100
P1157,Traditional Capital Appreciation,0,100,100
P1157,Global Equities,0,100,100
P1160,Portfolio,100,100,100
P1160,Traditional Income,0,0,50
P1160,Money Market and Short Term,0,0,40
P1160,Canadian Bonds,0,0,50
P1160,Non-Traditional Income,0,50,75
P1160,Fiera Multi-Strategy Income,0,30,50
P1160,Fiera Absolute Bond Yield,0,0,10
P1160,Traditional Capital Appreciation,0,45,70
P1160,Canadian Equities,0,25,50
P1160,Global Equities,0,20,40
P1160,Non-Traditional Capital Appreciation,0,5,10
P1160,Fiera North American Market Neutral,0,5,10
P1160,Fiera Diversified Lending,0,20,30
P1161,Portfolio,100,100,100
P1161,Traditional Income,0,0,100
P1161,Money Market and Short Term,0,0,100
P1161,Canadian Bonds,0,0,100
P1161,Others,0,100,100
P1161,Fiera Diversified Balanced,0,100,100
P1165,Portfolio,100,100,100
P1165,Traditional Income,0,0,100
P1165,Money Market and Short Term,0,0,100
P1165,Non-Traditional Capital Appreciation,0,100,100
P1165,Fiera Diversified Futures,0,100,100
P1175,Portfolio,100,100,100
P1175,Traditional Income,0,0,100
P1175,Money Market and Short Term,0,0,100
P1175,Non-Traditional Income,0,34,100
P1175,Fiera Infrastructure,0,34,100
P1175,Non-Traditional Capital Appreciation,0,33,100
P1175,Fiera Long Short Equity,0,33,100
P1175,Traditional Capital Appreciation,0,33,100
P1175,Global Equities,0,33,100
P1180,Portfolio,100,100,100
P1180,Traditional Income,0,5,50
P1180,Money Market and Short Term,0,0,50
P1180,Canadian Bonds,0,5,50
P1180,Non-Traditional Income,0,35,50
P1180,Fiera Diversified Lending,0,15,25
P1180,Fiera Absolute Bond Yield,0,0,10
P1180,Fiera Infrastructure,0,5,10
P1180,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1180,US Equities,0,0,50
P1180,Fiera Multi-Strategy Income,0,15,25
P1180,Traditional Capital Appreciation,25,50,75
P1180,Canadian Equities,15,30,50
P1180,Global Equities,10,20,50
P1180,Non-Traditional Capital Appreciation,0,10,15
P1180,Fiera North American Market Neutral,0,5,10
P1181,Portfolio,100,100,100
P1181,Traditional Income,0,5,50
P1181,Money Market and Short Term,0,0,50
P1181,Canadian Bonds,0,5,50
P1181,Non-Traditional Income,0,35,50
P1181,Fiera Diversified Lending,0,15,25
P1181,Fiera Absolute Bond Yield,0,0,10
P1181,Fiera Infrastructure,0,5,10
P1181,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1181,US Equities,0,0,50
P1181,Fiera Multi-Strategy Income,0,15,25
P1181,Traditional Capital Appreciation,25,50,75
P1181,Canadian Equities,15,30,50
P1181,Global Equities,10,20,40
P1181,Non-Traditional Capital Appreciation,0,10,15
P1181,Fiera North American Market Neutral,0,5,10
P1185,Portfolio,100,100,100
P1185,Traditional Income,0,20,100
P1185,Money Market and Short Term,0,20,100
P1185,Non-Traditional Income,0,80,100
P1185,Fiera Multi-Strategy Income,0,20,40
P1185,Fiera Diversified Lending,0,60,100
P1195,Portfolio,100,100,100
P1195,Traditional Income,0,16,70
P1195,Money Market and Short Term,0,0,30
P1195,Canadian Bonds,0,16,70
P1195,Non-Traditional Income,0,31,50
P1195,Fiera Diversified Lending,0,11,20
P1195,Fiera Multi-Strategy,0,10,15
P1195,Fiera Absolute Bond Yield,0,2,5
P1195,Fiera Fixed Income & Currency Arbitrage,0,0,10
P1195,Fiera Multi-Strategy Income,0,20,30
P1195,Fiera Infrastructure,0,0,10
P1195,Traditional Capital Appreciation,15,41,70
P1195,Canadian Equities,0,25,70
P1195,Global Equities,0,16,35
P1195,Non-Traditional Capital Appreciation,0,12,15
P120,Money Market and Short Term,0,1,50
P120,Canadian Bonds,0,0,50
P120,US Equities,0,10,20
P120,Canadian Equities,5,15,25
P120,International Equities ,0,5,10
P120,Traditional Income,0,1,75
P120,Fiera Multi-Strategy,10,30,50
P120,Portfolio,100,100,100
P120,Fiera North American Market Neutral,0,0,10
P120,Fiera Absolute Bond Yield,0,0,10
P120,Fiera Real Estate,0,0,10
P120,Non-Traditional Income,10,39,80
P120,Traditional Capital Appreciation,5,30,55
P120,Non-Traditional Capital Appreciation,10,30,50
P120,Fiera Multi-Strategy Income,0,15,25
P120,Fiera Infrastructure,0,10,20
P120,Fiera Diversified Lending,10,14,25
P1200,Portfolio,100,100,100
P1200,Traditional Income,0,10,50
P1200,Money Market and Short Term,0,0,50
P1200,Canadian Bonds,0,10,50
P1200,Non-Traditional Income,0,30,50
P1200,Fiera Diversified Lending,0,15,20
P1200,Fiera Infrastructure,0,0,20
P1200,Fiera Fixed Income & Currency Arbitrage,0,0,15
P1200,Fiera Multi-Strategy Income,0,15,25
P1200,Traditional Capital Appreciation,25,50,70
P1200,Canadian Equities,15,30,50
P1200,Global Equities,10,20,30
P1200,Non-Traditional Capital Appreciation,0,10,15
P1200,Fiera Multi-Strategy,0,10,15
P1201,Portfolio,100,100,100
P1201,Traditional Income,0,0,100
P1201,Money Market and Short Term,0,0,100
P1201,Others,0,100,100
P1201,Fiera Diversified Balanced,0,100,100
P1205,Portfolio,100,100,100
P1205,Traditional Income,0,10,50
P1205,Money Market and Short Term,0,0,50
P1205,Canadian Bonds,0,10,50
P1205,Non-Traditional Income,0,45,70
P1205,Fiera Diversified Lending,0,17.5,25
P1205,Fiera Multi-Strategy,0,10,15
P1205,US Equities,0,0,35
P1205,Fiera Multi-Strategy Income,0,17.5,25
P1205,Fiera Infrastructure,0,10,15
P1205,Traditional Capital Appreciation,10,35,70
P1205,Canadian Equities,5,17.5,35
P1205,Global Equities,5,17.5,35
P1205,Non-Traditional Capital Appreciation,0,10,15
P1206,Portfolio,100,100,100
P1206,Traditional Income,0,0,100
P1206,Money Market and Short Term,0,0,100
P1206,Others,0,100,100
P1206,Fiera Diversified Balanced,0,100,100
P1207,Portfolio,100,100,100
P1207,Traditional Income,0,0,100
P1207,Money Market and Short Term,0,0,100
P1207,Non-Traditional Income,0,100,100
P1207,Fiera Diversified Lending,0,100,100
P1208,Portfolio,100,100,100
P1208,Traditional Income,0,0,100
P1208,Money Market and Short Term,0,0,100
P1208,Non-Traditional Income,0,100,100
P1208,Fiera Diversified Lending,0,100,100
P1211,Portfolio,100,100,100
P1211,Traditional Income,0,0,30
P1211,Money Market and Short Term,0,0,30
P1211,Non-Traditional Income,20,40,60
P1211,Fiera Diversified Lending,0,10,15
P1211,Fiera Multi-Strategy Income,0,20,30
P1211,Fiera Infrastructure,0,10,15
P1211,Traditional Capital Appreciation,40,60,80
P1211,Canadian Equities,0,20,30
P1211,International Equities ,20,40,60
P1215,Portfolio,100,100,100
P1215,Traditional Income,0,20,70
P1215,Money Market and Short Term,0,0,70
P1215,Canadian Bonds,0,20,50
P1215,Non-Traditional Income,0,10,50
P1215,Fiera Infrastructure,0,10,30
P1215,Traditional Capital Appreciation,30,60,100
P1215,US Equities,0,0,100
P1215,International Equities ,0,0,100
P1215,Global Equities,30,60,100
P1215,Non-Traditional Capital Appreciation,0,10,50
P1215,Fiera Absolute Bond Yield,0,10,30
P1216,Portfolio,100,100,100
P1216,Traditional Income,0,20,70
P1216,Money Market and Short Term,0,0,70
P1216,Canadian Bonds,0,20,50
P1216,Traditional Capital Appreciation,30,80,100
P1216,US Equities,0,0,100
P1216,International Equities ,0,0,100
P1216,Global Equities,30,80,100
P1217,Portfolio,100,100,100
P1217,Traditional Income,0,20,70
P1217,Money Market and Short Term,0,0,70
P1217,Canadian Bonds,0,20,50
P1217,Traditional Capital Appreciation,30,80,100
P1217,US Equities,0,0,100
P1217,International Equities ,0,0,100
P1217,Global Equities,30,80,100
P1218,Portfolio,100,100,100
P1218,Traditional Income,0,20,70
P1218,Money Market and Short Term,0,0,70
P1218,Canadian Bonds,0,20,50
P1218,Non-Traditional Income,0,10,50
P1218,Fiera Infrastructure,0,10,30
P1218,Traditional Capital Appreciation,30,60,100
P1218,US Equities,0,0,100
P1218,International Equities ,0,0,100
P1218,Global Equities,30,60,100
P1218,Non-Traditional Capital Appreciation,0,10,50
P1218,Fiera Absolute Bond Yield,0,10,30
P1219,Portfolio,100,100,100
P1219,Traditional Income,30,40,70
P1219,Money Market and Short Term,0,5,30
P1219,Canadian Bonds,30,35,50
P1219,Traditional Capital Appreciation,30,60,70
P1219,Canadian Equities,30,50,60
P1219,US Equities,0,10,20
P1220,Portfolio,100,100,100
P1220,Traditional Income,0,20,70
P1220,Money Market and Short Term,0,0,70
P1220,Canadian Bonds,0,20,50
P1220,Traditional Capital Appreciation,30,80,100
P1220,US Equities,0,0,100
P1220,International Equities ,0,0,100
P1220,Global Equities,30,80,100
P1225,Portfolio,100,100,100
P1225,Traditional Income,0,0,100
P1225,Money Market and Short Term,0,0,100
P1225,Non-Traditional Income,0,50,100
P1225,Fiera Infrastructure,0,50,100
P1225,Non-Traditional Capital Appreciation,0,50,100
P1225,Fiera Private Investment Fund,0,50,100
P1227,Portfolio,100,100,100
P1227,Traditional Income,0,0,40
P1227,Money Market and Short Term,0,0,40
P1227,Non-Traditional Income,5,35,50
P1227,Fiera Diversified Lending,5,20,35
P1227,Fiera Infrastructure,0,15,30
P1227,Traditional Capital Appreciation,15,45,60
P1227,Canadian Equities,0,15,30
P1227,Global Equities,15,30,45
P1227,Non-Traditional Capital Appreciation,0,20,35
P1227,Fiera North American Market Neutral,0,10,15
P1227,Fiera Long Short Equity,0,10,25
P1230,Portfolio,100,100,100
P1230,Traditional Income,0,0,100
P1230,Money Market and Short Term,0,0,100
P1230,Others,0,100,100
P1230,Fiera Diversified Balanced,0,100,100
P1231,Portfolio,100,100,100
P1231,Traditional Income,0,0,100
P1231,Money Market and Short Term,0,0,100
P1231,Others,0,100,100
P1231,Fiera Diversified Balanced,0,100,100
P1232,Portfolio,100,100,100
P1232,Traditional Income,0,0,100
P1232,Money Market and Short Term,0,0,100
P1232,Others,0,100,100
P1232,Fiera Diversified Balanced,0,100,100
P1233,Portfolio,100,100,100
P1233,Traditional Income,0,0,100
P1233,Money Market and Short Term,0,0,100
P1233,Others,0,100,100
P1233,Fiera Diversified Balanced,0,100,100
P1235,Portfolio,100,100,100
P1235,Traditional Income,0,0,50
P1235,Money Market and Short Term,0,0,50
P1235,Canadian Bonds,0,0,50
P1235,Non-Traditional Income,0,50,80
P1235,Fiera Diversified Lending,0,13,25
P1235,Fiera North American Market Neutral,0,3,8
P1235,Fiera Absolute Bond Yield,0,3,8
P1235,Fiera Fixed Income & Currency Arbitrage,0,0,8
P1235,Fiera Long Short Equity,0,3,8
P1235,Fiera Real Estate,0,6,10
P1235,Fiera Multi-Strategy Income,0,19,35
P1235,Fiera Infrastructure,0,12,20
P1235,Traditional Capital Appreciation,20,41,65
P1235,Canadian Equities,0,23,50
P1235,Global Equities,0,18,40
P1235,Non-Traditional Capital Appreciation,0,9,15
P1236,Portfolio,100,100,100
P1236,Traditional Income,0,0,50
P1236,Money Market and Short Term,0,0,50
P1236,Canadian Bonds,0,0,50
P1236,Others,0,100,100
P1236,Fiera Diversified Balanced,0,100,100
P1237,Portfolio,100,100,100
P1237,Traditional Income,0,0,50
P1237,Money Market and Short Term,0,0,50
P1237,Canadian Bonds,0,0,50
P1237,Non-Traditional Income,0,50,80
P1237,Fiera Diversified Lending,0,13,25
P1237,Fiera North American Market Neutral,0,3,8
P1237,Fiera Absolute Bond Yield,0,3,8
P1237,Fiera Fixed Income & Currency Arbitrage,0,3,8
P1237,Fiera Long Short Equity,0,0,8
P1237,Fiera Real Estate,0,6,10
P1237,Fiera Multi-Strategy Income,0,19,35
P1237,Fiera Infrastructure,0,12,20
P1237,Traditional Capital Appreciation,20,41,65
P1237,Canadian Equities,0,23,50
P1237,Global Equities,0,18,40
P1237,Non-Traditional Capital Appreciation,0,9,15
P1240,Portfolio,100,100,100
P1240,Traditional Income,0,0,40
P1240,Money Market and Short Term,0,0,40
P1240,Canadian Bonds,0,0,40
P1240,Non-Traditional Income,10,30,60
P1240,Fiera Diversified Lending,0,20,30
P1240,International Equities ,0,10,30
P1240,Non-Traditional Capital Appreciation,0,15,30
P1240,Fiera Fixed Income & Currency Arbitrage,0,5,15
P1240,Fiera Long Short Equity,0,5,15
P1240,Fiera Market Neutral Equity,0,5,15
P1240,Fiera Multi-Strategy Income,0,0,25
P1240,Fiera Infrastructure,0,10,20
P1240,Fiera Real Estate,0,0,10
P1240,Traditional Capital Appreciation,20,55,75
P1240,Canadian Equities,0,15,35
P1240,US Equities,5,30,50
P1245,Portfolio,100,100,100
P1245,Traditional Income,75,85,95
P1245,Money Market and Short Term,0,0,40
P1245,Canadian Bonds,75,85,95
P1245,Non-Traditional Capital Appreciation,5,15,25
P1245,Fiera Absolute Bond Yield,5,15,25
P125,Money Market and Short Term,0,0,100
P125,Traditional Income,0,0,100
P125,Non-Traditional Income,0,100,100
P125,Fiera Infrastructure,0,100,100
P125,Portfolio,100,100,100
P1250,Portfolio,100,100,100
P1250,Traditional Income,0,0,30
P1250,Money Market and Short Term,0,0,30
P1250,Traditional Capital Appreciation,0,100,100
P1250,Canadian Equities,0,100,100
P1255,Portfolio,100,100,100
P1255,Traditional Income,0,5,40
P1255,Money Market and Short Term,0,0,30
P1255,Canadian Bonds,0,5,40
P1255,Non-Traditional Income,20,45,70
P1255,Fiera Diversified Lending,0,20,30
P1255,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1255,Fiera Multi-Strategy,0,5,10
P1255,US Equities,0,0,40
P1255,Fiera Multi-Strategy Income,0,15,30
P1255,Fiera Infrastructure,0,10,15
P1255,Traditional Capital Appreciation,15,40,70
P1255,Canadian Equities,0,20,40
P1255,Global Equities,0,20,40
P1255,Non-Traditional Capital Appreciation,0,10,15
P1256,Portfolio,100,100,100
P1256,Traditional Income,0,25,40
P1256,Money Market and Short Term,0,0,30
P1256,Canadian Bonds,0,25,40
P1256,Non-Traditional Income,20,30,60
P1256,Fiera Multi-Strategy Income,0,30,45
P1256,Traditional Capital Appreciation,15,40,70
P1256,Canadian Equities,0,20,40
P1256,Global Equities,0,20,40
P1256,Non-Traditional Capital Appreciation,0,5,10
P1256,Fiera North American Market Neutral,0,5,10
P1256,US Equities,0,0,40
P1257,Portfolio,100,100,100
P1257,Traditional Income,0,0,100
P1257,Money Market and Short Term,0,0,100
P1257,Others,0,100,100
P1257,Fiera Diversified Balanced,0,100,100
P1260,Portfolio,100,100,100
P1260,Traditional Income,0,30,70
P1260,Money Market and Short Term,0,0,30
P1260,Canadian Bonds,0,30,70
P1260,Non-Traditional Income,30,70,100
P1260,Fiera Diversified Lending,0,35,70
P1260,Fiera Multi-Strategy Income,0,35,70
P1270,Portfolio,100,100,100
P1270,Traditional Income,0,10,75
P1270,Money Market and Short Term,0,0,50
P1270,Canadian Bonds,0,10,25
P1270,Non-Traditional Income,0,55,80
P1270,Fiera Diversified Lending,0,30,40
P1270,Fiera North American Market Neutral,0,10,20
P1270,Fiera Long Short Equity,0,10,20
P1270,Fiera Multi-Strategy Income,0,10,20
P1270,Fiera Infrastructure,0,15,25
P1270,Traditional Capital Appreciation,0,15,30
P1270,Canadian Equities,0,7,15
P1270,Global Equities,0,8,15
P1270,Non-Traditional Capital Appreciation,0,20,40
P1275,Portfolio,100,100,100
P1275,Traditional Income,0,0,30
P1275,Money Market and Short Term,0,0,30
P1275,Non-Traditional Income,0,35,65
P1275,Fiera Diversified Lending,0,17.5,30
P1275,Fiera Infrastructure,0,17.5,30
P1275,Fiera Fixed Income & Currency Arbitrage,0,0,15
P1275,Traditional Capital Appreciation,35,65,80
P1275,Canadian Equities,0,25,55
P1275,Fiera Small Cap Equity,0,10,25
P1275,Fiera Canadian Equity Focused - Selexia,0,15,30
P1275,Global Equities,25,40,55
P1275,Non-Traditional Capital Appreciation,0,0,15
P1280,Portfolio,100,100,100
P1280,Traditional Income,0,0,100
P1280,Money Market and Short Term,0,0,100
P1280,Non-Traditional Income,0,100,100
P1280,Fiera Diversified Lending,0,100,100
P1285,Portfolio,100,100,100
P1285,Traditional Income,0,0,100
P1285,Money Market and Short Term,0,0,100
P1285,Non-Traditional Income,0,25,50
P1285,Fiera Diversified Lending,0,25,50
P1285,Traditional Capital Appreciation,0,75,100
P1285,Canadian Equities,0,25,50
P1285,US Equities,0,25,50
P1285,International Equities ,0,25,50
P1290,Portfolio,100,100,100
P1290,Traditional Income,0,0,40
P1290,Money Market and Short Term,0,0,40
P1290,Canadian Bonds,0,0,40
P1290,Non-Traditional Income,10,35,60
P1290,Fiera Diversified Lending,0,10,25
P1290,Non-Traditional Capital Appreciation,0,15,60
P1290,Fiera Multi-Strategy,0,15,30
P1290,Fiera Fixed Income & Currency Arbitrage,0,0,40
P1290,Fiera Multi-Strategy Income,0,15,30
P1290,Fiera Infrastructure,0,10,25
P1290,Fiera Real Estate,0,0,10
P1290,Traditional Capital Appreciation,25,50,75
P1290,Canadian Equities,10,25,40
P1290,Global Equities,10,25,40
P1291,Portfolio,100,100,100
P1291,Traditional Income,0,0,100
P1291,Money Market and Short Term,0,0,100
P1291,Others,0,100,100
P1291,Fiera Diversified Balanced,0,100,100
P1292,Portfolio,100,100,100
P1292,Traditional Income,0,0,100
P1292,Money Market and Short Term,0,0,100
P1292,Others,0,100,100
P1292,Fiera Diversified Balanced,0,100,100
P1293,Portfolio,100,100,100
P1293,Traditional Income,0,0,100
P1293,Money Market and Short Term,0,0,100
P1293,Others,0,100,100
P1293,Fiera Diversified Balanced,0,100,100
P1294,Portfolio,100,100,100
P1294,Traditional Income,0,0,100
P1294,Money Market and Short Term,0,0,100
P1294,Others,0,100,100
P1294,Fiera Diversified Balanced,0,100,100
P1295,Portfolio,100,100,100
P1295,Traditional Income,0,0,100
P1295,Money Market and Short Term,0,0,100
P1295,Non-Traditional Income,0,34,100
P1295,Fiera Diversified Lending,0,34,100
P1295,Non-Traditional Capital Appreciation,0,33,100
P1295,Fiera Fixed Income & Currency Arbitrage,0,33,100
P1295,Others,0,33,100
P1295,Fiera Diversified Balanced,0,33,100
P1297,Portfolio,100,100,100
P1297,Traditional Income,0,0,100
P1297,Money Market and Short Term,0,0,100
P1297,Others,0,100,100
P1297,Fiera Diversified Balanced,0,100,100
P130,Money Market and Short Term,0,0,100
P130,Traditional Income,0,0,100
P130,Non-Traditional Income,0,100,100
P130,Fiera Infrastructure,0,100,100
P130,Portfolio,100,100,100
P1320,Portfolio,100,100,100
P1320,Traditional Income,0,0,20
P1320,Money Market and Short Term,0,0,20
P1320,Traditional Capital Appreciation,19,34,49
P1320,Global Equities,19,34,49
P1320,Non-Traditional Capital Appreciation,51,66,81
P1320,Fiera Long Short Equity,18,33,48
P1320,Fiera Fixed Income & Currency Arbitrage,18,33,48
P1321,Portfolio,100,100,100
P1321,Traditional Income,0,0,100
P1321,Money Market and Short Term,0,0,100
P1321,Non-Traditional Income,0,100,100
P1321,Fiera Infrastructure,0,100,100
P1321,Non-Traditional Capital Appreciation,0,0,100
P1321,Fiera Fixed Income & Currency Arbitrage,0,0,100
P1340,Portfolio,100,100,100
P1340,Traditional Income,0,0,50
P1340,Money Market and Short Term,0,0,40
P1340,Canadian Bonds,0,0,50
P1340,Non-Traditional Income,0,40,50
P1340,Fiera Diversified Lending,0,20,30
P1340,Non-Traditional Capital Appreciation,0,10,40
P1340,Fiera Multi-Strategy,0,10,20
P1340,Fiera Fixed Income & Currency Arbitrage,0,0,20
P1340,Fiera Multi-Strategy Income,0,10,20
P1340,Fiera Infrastructure,0,10,20
P1340,Fiera Real Estate,0,0,10
P1340,Traditional Capital Appreciation,25,50,70
P1340,Canadian Equities,0,10,25
P1340,Global Equities,25,40,55
P1342,Portfolio,100,100,100
P1342,Traditional Income,0,60,80
P1342,Money Market and Short Term,0,0,50
P1342,Canadian Bonds,0,60,75
P1342,Traditional Capital Appreciation,10,40,60
P1342,Canadian Equities,0,10,25
P1342,Global Equities,0,30,45
P1342,Non-Traditional Income,0,0,20
P1342,Non-Traditional Capital Appreciation,0,0,20
P1343,Portfolio,100,100,100
P1343,Traditional Income,0,0,60
P1343,Money Market and Short Term,0,0,60
P1343,Canadian Bonds,0,0,50
P1343,Non-Traditional Income,0,50,70
P1343,Fiera Diversified Lending,0,25,40
P1343,Non-Traditional Capital Appreciation,0,10,40
P1343,Fiera Multi-Strategy,0,10,20
P1343,Fiera Fixed Income & Currency Arbitrage,0,0,20
P1343,Fiera Multi-Strategy Income,0,10,20
P1343,Fiera Infrastructure,0,15,25
P1343,Fiera Real Estate,0,0,10
P1343,Traditional Capital Appreciation,10,40,60
P1343,Canadian Equities,0,8,23
P1343,Global Equities,0,32,47
P1345,Portfolio,100,100,100
P1345,Traditional Income,0,0,100
P1345,Money Market and Short Term,0,0,100
P1345,Non-Traditional Income,0,100,100
P1345,Fiera Diversified Lending,0,100,100
P135,Money Market and Short Term,0,0,100
P135,Traditional Income,0,0,100
P135,Non-Traditional Income,0,100,100
P135,Fiera Infrastructure,0,100,100
P135,Portfolio,100,100,100
P1350,Portfolio,100,100,100
P1350,Traditional Income,0,15,40
P1350,Money Market and Short Term,0,0,40
P1350,Canadian Bonds,0,15,30
P1350,Non-Traditional Income,0,50,80
P1350,Fiera Diversified Lending,0,25,40
P1350,Fiera North American Market Neutral,0,5,10
P1350,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1350,Fiera Long Short Equity,0,0,10
P1350,Fiera Multi-Strategy Income,0,10,15
P1350,Fiera Infrastructure,0,15,25
P1350,Traditional Capital Appreciation,0,25,40
P1350,Canadian Equities,0,13,20
P1350,Global Equities,0,12,20
P1350,Non-Traditional Capital Appreciation,0,10,20
P1351,Portfolio,100,100,100
P1351,Traditional Income,0,15,40
P1351,Money Market and Short Term,0,0,40
P1351,Canadian Bonds,0,15,30
P1351,Non-Traditional Income,0,50,80
P1351,Fiera Diversified Lending,0,25,40
P1351,Fiera North American Market Neutral,0,5,10
P1351,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1351,Fiera Multi-Strategy Income,0,10,15
P1351,Fiera Infrastructure,0,15,25
P1351,Traditional Capital Appreciation,0,25,40
P1351,Canadian Equities,0,13,20
P1351,Global Equities,0,12,20
P1351,Non-Traditional Capital Appreciation,0,10,20
P1352,Portfolio,100,100,100
P1352,Traditional Income,0,15,40
P1352,Money Market and Short Term,0,0,40
P1352,Canadian Bonds,0,15,30
P1352,Non-Traditional Income,0,50,80
P1352,Fiera Diversified Lending,0,25,40
P1352,Fiera North American Market Neutral,0,5,10
P1352,Fiera Fixed Income & Currency Arbitrage,0,5,10
P1352,Fiera Multi-Strategy Income,0,10,15
P1352,Fiera Infrastructure,0,15,25
P1352,Traditional Capital Appreciation,0,25,40
P1352,Canadian Equities,0,13,20
P1352,Global Equities,0,12,20
P1352,Non-Traditional Capital Appreciation,0,10,20
P1353,Portfolio,100,100,100
P1353,Traditional Income,0,15,40
P1353,Money Market and Short Term,0,0,40
P1353,Canadian Bonds,0,15,30
P1353,Non-Traditional Income,0,50,80
P1353,Fiera Diversified Lending,0,25,40
P1353,Fiera North American Market Neutral,0,5,10
P1353,Fiera Fixed Income & Currency Arbitrage,0,5,10
